headline,nickname,abstract,website,time,word,view,like
孤独星球—台上三分钟，台下十年功（详细过程版）,阳阳君,常听人说这样一句话，作为一个人，能耐得住孤独，守得住孤独，便是一种别人所不能进入的境界。 孤独不是孤单，不是空虚，不是寂寞，不是无聊，而是内心得...,https://www.jianshu.com/p/5f2634e15628,2018.10.22 23:26,1635,170,7
神了！一看红酒颜色，就知道红酒年份！,吃喝玩乐事儿,行走酒桌饭局，得有几把刷子。 这个刷子，可不是指“划拳”“行酒令”。 那是白酒文化中的做法，什么“哥俩好啊，六六顺啊”“兄弟，我们来干杯！” 有...,https://www.jianshu.com/p/2f95b6ab22ed,2018.10.22 23:05,2355,379,15
4点起床，你也可以！,五四青年SZ,最近因为要做一个精力管理的课程，所以和很多朋友沟通的比较多，大家都知道我日常践行4点起床，蛮多朋友比较好奇我为什么这么做以及我是如何做到的 先回...,https://www.jianshu.com/p/3c116d8052fa,2018.10.22 22:46,892,669,13
怎么肥细，这么好看的袜子你居然没有，穿上就不怕别人看到你的袜子,芳芳的爱美圣经,最近发现一件特别尴尬的事，我没有穿的出去的袜子，特别是露脚踝的裤子。 以前是没有这种烦恼的，但是，已经成为中年老阿姨，恨不得喝开水都放枸杞，当然...,https://www.jianshu.com/p/a885ee664304,2018.10.22 22:36,646,182,5
养宠物鱼的三个小误区，别看小，很多观赏鱼新手往坑里掉,哗仔说鱼,赏鱼喂鱼很轻松，玩鱼需要基本功。一着不慎满盘输，养鱼无师难自通。 对不起，我是哗仔！ 欢迎大家再次回到这个有点不一样的哗仔说鱼专栏。 今天我们来...,https://www.jianshu.com/p/340e2c6ca34c,2018.10.22 21:36,1710,76,1
做对了这一步，白萝卜肉丸外皮酥脆、内馅Q弹嫩滑,惠顾星辰,自古以来，民间就有“萝卜上市，郎中下市”的说法，意思是讲萝卜上市的季节就是医生该失业的时候。虽然有些夸张，可是也正说明了萝卜强大的食用和药用价值...,https://www.jianshu.com/p/3a8164c47739,2018.10.22 20:35,788,349,13
汉堡王新品测评，没有三层芝士的三层芝士牛堡味道如何？,灏鲲,论对现有食材的再利用，我只服汉堡王！....没错，汉堡王终于又出新品了，emm 但很可惜的是时隔一个月的新汉堡依然仅仅是将现有的食材进行组合，连...,https://www.jianshu.com/p/9ebdd40efc7d,2018.10.22 15:40,854,233,4
桑塔露露的双十一草单（上）,桑塔露露的礼物盒,昨天双十一预售开启，大家是不是已经抢购了一波？姗姗来迟的双十一购物清单，咳咳，主要怕发早了抢不过你们！ 今年的双11第一弹，每年必囤的各种日用好...,https://www.jianshu.com/p/0ce8ac2caa4f,2018.10.22 15:06,2394,257,2
这个地方曾经见过,苏州的蔷薇花开,经桑园，见绿堤，渐入佳境，先生说“这个地方曾经见过”。堤上杉木参天，俨然世外，先生又说“将来在这里骑驴看书，看风景，倒是件有趣事”……...,https://www.jianshu.com/p/14d8b9de67b2,2018.10.21 23:23,1262,1395,5
100套秋冬格子外套穿搭，三种穿搭方法，一件外套穿出一百种搭配,懒懒穿搭花园,要说格子外套有多火，看看明星们的穿搭就知道了 是的，格子这个元素在今年秋冬大火，那么我们应该怎么搭配呢? 1.格子外套+毛衫+裤装 相对来说，搭...,https://www.jianshu.com/p/a487324cf5c2,2018.10.22 11:31,539,640,15
陈小春5岁儿子写字引人爆笑，小孩几岁开始写字最合适？,幼儿说,孩子学写字，跟搭积木很像。 陈小春的5岁儿子Jasper，写爸爸的名字时，把“陈小春”中间的“小”字，由原来的“左勾”写成了“右勾”，引起网友爆...,https://www.jianshu.com/p/e7d02ee0bc08,2018.10.22 09:44,1789,183,4
吊兰绿萝水培总是黄叶，教你3招，立马变的绿油油！,蓝妖花园,水培花卉非常的干净，管理也简单，不用担心浇水的问题，但是水培往往会因为营养不足，而出现叶片发黄的现在，今天蓝妖就来跟您说说，怎样水培可以保持植物...,https://www.jianshu.com/p/d9ca9be901d2,2018.10.22 09:17,1515,156,3
无印良品 · 焕肤保湿水3款 | 点评,莫嫡Morettie,【引子】 莫叔，求评无印良品的化妆水 无印良品的化妆水有好多款不同系列的， 今天要说的焕肤化妆水就有3种不同的... 大家可以想一下， 为什么一...,https://www.jianshu.com/p/89515dc5a15c,2018.10.22 08:20,691,300,6
